sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,qty,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,related_skus,associated_skus,additional_attributes
V0200377,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Decoración infantil,Mipeque/Marca/Junior Knows",base,"Asiento-Cojín Infantil de Peluche Animales","<p>¡Sorprende a los niños de tu familia con el <strong>asiento-cojín infantil de peluche Animales</strong>! Seguro que se sentirán muy especiales con su primer <strong>sillón infantil</strong>.</p><ul><li>Composición: 100 % poliéster</li><li>Lavado a mano</li><li>Medidas aprox.: 40 x 40 x 43 cm</li></ul>",,0.945,0,"Taxable Goods","Catalog, Search",54.9,26.39,4/4/2017,4/5/2017,asiento-cojin-infantil-de-peluche-animales-conejo,,,,"-0001-11-30 00:00:00","2017-03-29 07:41:44",6,asiento-cojin-infantil-de-peluche-animales.jpg,"asiento-cojin-infantil-de-peluche-animales imagen",asiento-cojin-infantil-de-peluche-animales.jpg,"asiento-cojin-infantil-de-peluche-animales imagen",asiento-cojin-infantil-de-peluche-animales.jpg,"asiento-cojin-infantil-de-peluche-animales imagen","asiento-cojin-infantil-de-peluche-animales_1.jpg,asiento-cojin-infantil-de-peluche-animales_2.jpg,asiento-cojin-infantil-de-peluche-animales_3.jpg,asiento-cojin-infantil-de-peluche-animales_4.jpg","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","dise_o=Conejo,marca=Junior Knows"
V0200378,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Decoración infantil,Mipeque/Marca/Junior Knows",base,"Asiento-Cojín Infantil de Peluche Animales","<p>¡Sorprende a los niños de tu familia con el <strong>asiento-cojín infantil de peluche Animales</strong>! Seguro que se sentirán muy especiales con su primer <strong>sillón infantil</strong>.</p><ul><li>Composición: 100 % poliéster</li><li>Lavado a mano</li><li>Medidas aprox.: 40 x 40 x 43 cm</li></ul>",,0.945,0,"Taxable Goods","Catalog, Search",54.9,26.39,4/4/2017,4/5/2017,asiento-cojin-infantil-de-peluche-animales-mono,,,,"-0001-11-30 00:00:00","2017-03-25 22:12:07",0,asiento-cojin-infantil-de-peluche-animales.jpg,"asiento-cojin-infantil-de-peluche-animales imagen",asiento-cojin-infantil-de-peluche-animales.jpg,"asiento-cojin-infantil-de-peluche-animales imagen",asiento-cojin-infantil-de-peluche-animales.jpg,"asiento-cojin-infantil-de-peluche-animales imagen","asiento-cojin-infantil-de-peluche-animales_1.jpg,asiento-cojin-infantil-de-peluche-animales_2.jpg,asiento-cojin-infantil-de-peluche-animales_3.jpg,asiento-cojin-infantil-de-peluche-animales_4.jpg","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","dise_o=Mono,marca=Junior Knows"
V0200379,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Decoración infantil,Mipeque/Marca/Junior Knows",base,"Asiento-Cojín Infantil de Peluche Animales","<p>¡Sorprende a los niños de tu familia con el <strong>asiento-cojín infantil de peluche Animales</strong>! Seguro que se sentirán muy especiales con su primer <strong>sillón infantil</strong>.</p><ul><li>Composición: 100 % poliéster</li><li>Lavado a mano</li><li>Medidas aprox.: 40 x 40 x 43 cm</li></ul>",,0.945,0,"Taxable Goods","Catalog, Search",54.9,26.39,4/4/2017,4/5/2017,asiento-cojin-infantil-de-peluche-animales-rana,,,,"-0001-11-30 00:00:00","2017-03-29 07:41:25",15,asiento-cojin-infantil-de-peluche-animales.jpg,"asiento-cojin-infantil-de-peluche-animales imagen",asiento-cojin-infantil-de-peluche-animales.jpg,"asiento-cojin-infantil-de-peluche-animales imagen",asiento-cojin-infantil-de-peluche-animales.jpg,"asiento-cojin-infantil-de-peluche-animales imagen","asiento-cojin-infantil-de-peluche-animales_1.jpg,asiento-cojin-infantil-de-peluche-animales_2.jpg,asiento-cojin-infantil-de-peluche-animales_3.jpg,asiento-cojin-infantil-de-peluche-animales_4.jpg","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","dise_o=Rana,marca=Junior Knows"
V0200380,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Decoración infantil,Mipeque/Marca/Junior Knows",base,"Silla Plegable para Niños Animales","<p>¿Ya tienes la fantástica <strong>silla plegable para niños Animales</strong>? ¡No puedes perdértela! Esta pequeña <strong>silla de director</strong> hará las delicias de los más pequeños del hogar. </p><ul><li>Fabricado de poliéster y estructura de acero</li><li>Peso máximo soportado: 50 kg</li><li>Edad recomendada: +3 años</li><li>Dispone de bolsa y asa para su transporte</li><li>Medidas plegada aprox.: 60 x 14 cm</li><li>Medidas desplegada aprox.: 58 x 60 x 32 cm</li><li>Medidas del asiento aprox.: 33 x 24 cm</li></ul><p> </p>",,1.159,0,"Taxable Goods","Catalog, Search",26.9,11.97,4/4/2017,4/5/2017,silla-plegable-para-ninos-animales-tigre,,,,"-0001-11-30 00:00:00","2017-03-24 15:19:01",0,silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen",silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen",silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen","silla-plegable-para-ninos-animales_1.jpg,silla-plegable-para-ninos-animales_2.jpg,silla-plegable-para-ninos-animales_3.jpg,silla-plegable-para-ninos-animales_4.jpg","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","dise_o=Tigre,marca=Junior Knows"
V0200381,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Decoración infantil,Mipeque/Marca/Junior Knows",base,"Silla Plegable para Niños Animales","<p>¿Ya tienes la fantástica <strong>silla plegable para niños Animales</strong>? ¡No puedes perdértela! Esta pequeña <strong>silla de director</strong> hará las delicias de los más pequeños del hogar. </p><ul><li>Fabricado de poliéster y estructura de acero</li><li>Peso máximo soportado: 50 kg</li><li>Edad recomendada: +3 años</li><li>Dispone de bolsa y asa para su transporte</li><li>Medidas plegada aprox.: 60 x 14 cm</li><li>Medidas desplegada aprox.: 58 x 60 x 32 cm</li><li>Medidas del asiento aprox.: 33 x 24 cm</li></ul><p> </p>",,1.159,0,"Taxable Goods","Catalog, Search",26.9,11.97,4/4/2017,4/5/2017,silla-plegable-para-ninos-animales-perro,,,,"-0001-11-30 00:00:00","2017-03-24 15:19:01",0,silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen",silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen",silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen","silla-plegable-para-ninos-animales_1.jpg,silla-plegable-para-ninos-animales_2.jpg,silla-plegable-para-ninos-animales_3.jpg,silla-plegable-para-ninos-animales_4.jpg","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","dise_o=Perro,marca=Junior Knows"
V0200382,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Decoración infantil,Mipeque/Marca/Junior Knows",base,"Silla Plegable para Niños Animales","<p>¿Ya tienes la fantástica <strong>silla plegable para niños Animales</strong>? ¡No puedes perdértela! Esta pequeña <strong>silla de director</strong> hará las delicias de los más pequeños del hogar. </p><ul><li>Fabricado de poliéster y estructura de acero</li><li>Peso máximo soportado: 50 kg</li><li>Edad recomendada: +3 años</li><li>Dispone de bolsa y asa para su transporte</li><li>Medidas plegada aprox.: 60 x 14 cm</li><li>Medidas desplegada aprox.: 58 x 60 x 32 cm</li><li>Medidas del asiento aprox.: 33 x 24 cm</li></ul><p> </p>",,1.159,0,"Taxable Goods","Catalog, Search",26.9,11.97,4/4/2017,4/5/2017,silla-plegable-para-ninos-animales-dinosaurio,,,,"-0001-11-30 00:00:00","2017-03-24 15:19:01",0,silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen",silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen",silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen","silla-plegable-para-ninos-animales_1.jpg,silla-plegable-para-ninos-animales_2.jpg,silla-plegable-para-ninos-animales_3.jpg,silla-plegable-para-ninos-animales_4.jpg","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","dise_o=Dinosaurio,marca=Junior Knows"
V0200383,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Decoración infantil,Mipeque/Marca/Junior Knows",base,"Silla Plegable para Niños Animales","<p>¿Ya tienes la fantástica <strong>silla plegable para niños Animales</strong>? ¡No puedes perdértela! Esta pequeña <strong>silla de director</strong> hará las delicias de los más pequeños del hogar. </p><ul><li>Fabricado de poliéster y estructura de acero</li><li>Peso máximo soportado: 50 kg</li><li>Edad recomendada: +3 años</li><li>Dispone de bolsa y asa para su transporte</li><li>Medidas plegada aprox.: 60 x 14 cm</li><li>Medidas desplegada aprox.: 58 x 60 x 32 cm</li><li>Medidas del asiento aprox.: 33 x 24 cm</li></ul><p> </p>",,1.159,0,"Taxable Goods","Catalog, Search",26.9,11.97,4/4/2017,4/5/2017,silla-plegable-para-ninos-animales-pato,,,,"-0001-11-30 00:00:00","2017-03-24 15:19:01",0,silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen",silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen",silla-plegable-para-ninos-animales.jpg,"silla-plegable-para-ninos-animales imagen","silla-plegable-para-ninos-animales_1.jpg,silla-plegable-para-ninos-animales_2.jpg,silla-plegable-para-ninos-animales_3.jpg,silla-plegable-para-ninos-animales_4.jpg","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","dise_o=Pato,marca=Junior Knows"
V1600105,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Puzzles y construcciones,Mipeque/Marca/Minnie Mouse",base,"Puzzle de Doble Cara Mickey","<p>Si quieres regalar a los más pequeños un <strong>juego educativo </strong>con el que pasar un rato entretenido, no te pierdas el <strong>puzzle de doble cara Mickey</strong>. Por un lado, podrán hacer un puzzle a color, y por el otro, uno en blanco y negro para que lo puedan pintar.</p><ul><li>Incluye 60 piezas (aprox. 8,5 x 9 cm)</li><li>Medidas del puzzle aprox.: 50 x 70 cm</li><li>Edad recomendada: +3 años</li></ul>",,0.754,1,"Taxable Goods","Catalog, Search",19.5,9.49,4/4/2017,4/5/2017,puzzle-de-doble-cara-mickey,,,,"2016-06-28 15:40:08","2017-03-22 20:39:07",27,puzzle-de-doble-cara-mickey.jpg,"puzzle-de-doble-cara-mickey imagen",puzzle-de-doble-cara-mickey.jpg,"puzzle-de-doble-cara-mickey imagen",puzzle-de-doble-cara-mickey.jpg,"puzzle-de-doble-cara-mickey imagen","puzzle-de-doble-cara-mickey_1.jpg,puzzle-de-doble-cara-mickey_2.jpg,puzzle-de-doble-cara-mickey_3.jpg","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","marca=Minnie Mouse"
V1600106,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Puzzles y construcciones,Mipeque/Marca/Cars",base,"Puzzle de Doble Cara Cars","<p>Si quieres regalar a los pequeños de tu casa un <strong>rompecabezas</strong> con el que pasar un rato entretenido, no te pierdas el <strong>puzzle de doble cara Cars</strong>. Por un lado, podrán hacer un puzzle a color, y por el otro, uno en blanco y negro para que lo puedan pintar.</p><ul><li>Incluye 60 piezas (aprox. 8,5 x 9 cm)</li><li>Medidas del puzzle aprox.: 50 x 70 cm</li><li>Edad recomendada: +3 años</li></ul>",,0.754,1,"Taxable Goods","Catalog, Search",19.5,9.49,4/4/2017,4/5/2017,puzzle-de-doble-cara-cars,,,,"2016-06-28 15:40:15","2017-03-06 16:11:59",29,puzzle-de-doble-cara-cars.jpg,"puzzle-de-doble-cara-cars imagen",puzzle-de-doble-cara-cars.jpg,"puzzle-de-doble-cara-cars imagen",puzzle-de-doble-cara-cars.jpg,"puzzle-de-doble-cara-cars imagen","puzzle-de-doble-cara-cars_1.jpg,puzzle-de-doble-cara-cars_2.jpg","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293",marca=Cars
V1600107,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Puzzles y construcciones,Mipeque/Marca/Princesses Disney",base,"Puzzle de Doble Cara Princesas","<p>¡Regala a los más pequeños un <strong>juego educativo </strong>para que pasen un rato entretenido! Con el <strong>puzzle de doble cara Princesas</strong> podrán hacer un puzzle a color por un lado, y por el otro, uno en blanco y negro para que pinten a sus princesas Disney como quieran.</p><ul><li>Incluye 60 piezas (aprox. 8,5 x 9 cm)</li><li>Medidas del puzzle aprox.: 50 x 70 cm</li><li>Edad recomendada: +3 años</li></ul>",,0.754,1,"Taxable Goods","Catalog, Search",17.8,7.93,4/4/2017,4/5/2017,puzzle-de-doble-cara-princesas,,,,"2016-06-28 15:40:20","2017-03-10 20:52:49",15,puzzle-de-doble-cara-princesas.jpg,"puzzle-de-doble-cara-princesas imagen",puzzle-de-doble-cara-princesas.jpg,"puzzle-de-doble-cara-princesas imagen",puzzle-de-doble-cara-princesas.jpg,"puzzle-de-doble-cara-princesas imagen","puzzle-de-doble-cara-princesas_1.jpg,puzzle-de-doble-cara-princesas_2.jpg,puzzle-de-doble-cara-princesas_3.jpg","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","marca=Princesses Disney"
V1600108,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Menaje infantil,Mipeque/Marca/The Paw Patrol",base,"Vajilla Infantil La Patrulla Canina (16 piezas)","<p>Sorprende a las peques de la casa con los personajes de <em>The Paw Patrol</em> y ¡regálales la <strong>vajilla infantil La Patrulla Canina (16 piezas)</strong>! Incluye: 4 platos, 4 cucharas, 4 tenedores y 4 vasos.</p><ul><li>Edad recomendada: +3 años</li><li>Fabricado de polipropileno (libre de BPA)</li><li>No apto para lavavajillas ni microondas</li><li>Diámetro de los platos aprox.: 20,5 cm</li><li>Longitud de las cucharas aprox.: 16 cm</li><li>Longitud de los tenedores aprox.: 16 cm</li><li>Medidas de los vasos (diámetro x altura) aprox.: 7,5 x 9,5 cm</li><li>Capacidad de los vasos aprox.: 260 ml</li></ul>",,0.275,1,"Taxable Goods","Catalog, Search",26.9,12.65,4/4/2017,4/5/2017,vajilla-infantil-la-patrulla-canina-16-piezas,,,,"2016-06-28 15:40:25","2017-03-29 08:00:22",10,vajilla-infantil-la-patrulla-canina-16-piezas.jpg,"vajilla-infantil-la-patrulla-canina-16-piezas imagen",vajilla-infantil-la-patrulla-canina-16-piezas.jpg,"vajilla-infantil-la-patrulla-canina-16-piezas imagen",vajilla-infantil-la-patrulla-canina-16-piezas.jpg,"vajilla-infantil-la-patrulla-canina-16-piezas imagen","vajilla-infantil-la-patrulla-canina-16-piezas_1.jpg,vajilla-infantil-la-patrulla-canina-16-piezas_2.jpg","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","marca=The Paw Patrol"
