ID;CATEGORY;NAME;ATTRIBUTE1;ATTRIBUTE2;VALUE1;VALUE2;DESCRIPTION;BRAND;FEATURE;PRICE;PVP_BIGBUY;PVD;IVA;VIDEO;EAN13;WIDTH;HEIGHT;DEPTH;WEIGHT;STOCK;DATE_ADD;DATE_UPD;IMAGE1;IMAGE2;IMAGE3;IMAGE4;IMAGE5;IMAGE6;IMAGE7;IMAGE8
F1015170;2571,2572,2660;"Gomas para Hacer Pulseras Loom Bands Fashinalizer (pack de 200)";;;;;"<p>¿Aún no te has apuntado a la moda de las <strong>pulseras de colores</strong>? ¡Pues no esperes más y adquiere las <strong>gomas para hacer pulseras Loom Bands Fashinalizer (pack de 200)</strong>! Tendrás horas de diversión con tus amigos o con los pequeños de la casa, ya que se lo pasarán genial con sus creaciones. Además, son ideales para regalar.<br /><br />¡Hay muchas combinaciones, todas divertidas y originales! Contiene 200 gomitas, 12 ganchitos de conexión y 1 aguja de plástico. Medidas aprox.: 12 x 8 x 1 cm. Edad recomendada: +3 años. Disponible en varios colores que se enviarán aleatoriamente según stock.</p>";2257;;2.25;0.92;0.35;21;0;7569000751426;8.3;7;1.5;0.017;118;"2015-05-15 11:57:43";"2017-03-28 22:23:43";http://dropshipping.bigbuy.eu/imgs/gomas_loom_bands_pulseras_0000.jpg;http://dropshipping.bigbuy.eu/imgs/gomas_loom_bands_pulseras_00.jpg;http://dropshipping.bigbuy.eu/imgs/gomas_loom_bands_pulseras_000000.jpg;http://dropshipping.bigbuy.eu/imgs/gomas_loom_bands_pulseras_032.jpg;http://dropshipping.bigbuy.eu/imgs/gomas_loom_bands_pulseras_02.jpg;;;
F1015190;2571,2572,2660;"Gomas para el Pelo Piruleta Junior Knows (pack de 24)";;;;;"<p>¡Mira qué divertidas son las <strong>gomas para el pelo Piruleta Junior Knows (pack de 24)</strong>! Si quieres hacer un regalo que llene de dulzura a las invitadas de tus celebraciones, este es tu producto. Las más pequeñas quedarán encantadas por su originalidad y lucirán un cabello lleno de color con estas gomas tan modernas. Si quieres sorprender con un regalo original en cumpleaños, bautizos o comuniones, no lo dudes y cómpralas. Cada pack incluye 24 gomas. Disponibles en varios colores que se enviarán aleatoriamente según stock. Medidas aprox.: 14,5 x 7 x 3 cm. Expositor punto de venta gratis por la compra de 24 packs.</p>";2258;;4.9;1.73;0.88;21;0;7569000751488;7;14;2.5;0.042;306;"2015-05-28 15:34:43";"2017-03-27 09:21:53";http://dropshipping.bigbuy.eu/imgs/gomas_piruleta_0000.jpg;http://dropshipping.bigbuy.eu/imgs/gomas_piruleta_03.jpg;http://dropshipping.bigbuy.eu/imgs/gomas_piruleta_02.jpg;http://dropshipping.bigbuy.eu/imgs/gomas_piruleta_08.jpg;;;;
F1600027;2571,2593,2599;"Vigilabebés con Cámara TopCom KS4246";;;;;"<p>¡Gana en tranquilidad con el <strong>vigilabebés con cámara TopCom KS4246! </strong>Observa a tu bebé mientras duerme o cántale una nana a través del micrófono. Incluye cámara (funciona con pilas: 4 x AAA, no incluidas), intercomunicador (funciona con pilas: 1 x Li-Po pack, incluida) y cables de conexión. <br /><br />La cámara permite atornillarse en la cuna o en la pared. El intercomunicador incluye una pinza para colgar. Medidas de la cámara aprox.: 8,5 x 13 x 10 cm. Medidas del intercomunicador aprox.: 13,5 x 8,5 x 3 cm. Pantalla a color de 3,5"".<br /><br />Características:</p><ul><li>Tecnología ""Frequency Hopping"" (audio e imagen libre de interferencias)</li><li>Alcance de hasta 300 m</li><li>Indicador de temperatura</li><li>Zoom digital</li><li>Activación de la pantalla si el bebé llora (detector de voz VOX)</li><li>Selector de luz nocturna y canciones de cuna</li><li>Visión nocturna (6 x LED, incluidas)</li></ul>";1245;;389.9;183.7;141.95;21;0;7569000751709;22.8;16;10;0.772;0;"2015-07-20 06:52:37";"2017-03-29 08:03:58";http://dropshipping.bigbuy.eu/imgs/F1600027_78255.jpg;http://dropshipping.bigbuy.eu/imgs/F1600027_78257.jpg;http://dropshipping.bigbuy.eu/imgs/F1600027_78256.jpg;http://dropshipping.bigbuy.eu/imgs/F1600027_78254.jpg;;;;
D4005218;2571,2572,2581;"Perro con Cabeza Basculante Gadget and Gifts";;;;;"<p>¡Aquí tienes un clásico de los años 60! El <strong>perro con cabeza basculante Gadget and Gifts</strong> volverá a formar parte de tu coche, en el salpicadero, en la bandeja del maletero... donde tú quieras. También podrás utilizarlo como <strong>decoración </strong>en tu hogar, en la habitación de los pequeños de la casa... ¡Incluso podrán jugar con él y divertirse con su cabeza móvil!<br /><br />Este perro con cabeza móvil incluye una pegatina en la base para fijarlo en superficies lisas. Disponible en varios modelos que se enviarán de manera aleatoria según disponibilidad de stock. Fabricado en plástico y forro aterciopelado. Medidas aprox.: 9 x 10 x 18.</p>";2253;;18.4;5.95;2.66;21;0;7569000747337;10.5;13.5;21;0.183;34;"2015-06-23 16:11:51";"2017-03-29 08:08:26";http://dropshipping.bigbuy.eu/imgs/D4005218_76792.jpg;http://dropshipping.bigbuy.eu/imgs/D4005218_76793.jpg;http://dropshipping.bigbuy.eu/imgs/D4005218_76759.jpg;http://dropshipping.bigbuy.eu/imgs/D4005218_76758.jpg;http://dropshipping.bigbuy.eu/imgs/D4005218_76756.jpg;http://dropshipping.bigbuy.eu/imgs/D4005218_76755.jpg;http://dropshipping.bigbuy.eu/imgs/D4005218_76754.jpg;
H4530259;2571,2572,2585;"Paracaidista de Juguete";;;;;"¡Si buscas <b>juguetes baratos</b> y entretenidos, consigue ya el <b>paracaidista de juguete</b>! Uno de aquellos inolvidables <b>juguetes de los 80</b>.<b> </b>Colores surtidos enviados de forma aleatoria según stock. Expositor punto de venta gratuito por la compra de 24 unidades. Longitud desplegado: aprox. 65 cm. Diámetro aprox.: 43 cm. El paracaídas es de un tejido ligero y suave. El paracaidista es de plástico y mide aprox. 9 cm de longitud. Edad recomendada: +3 años.";2258;;9.05;3.35;1.4;21;0;7569000748075;4.5;15;4.5;0.04;133;"2015-07-03 07:01:48";"2017-03-27 13:48:42";http://dropshipping.bigbuy.eu/imgs/H4530259_77190.jpg;http://dropshipping.bigbuy.eu/imgs/H4530259_79136.jpg;http://dropshipping.bigbuy.eu/imgs/H4530259_77191.jpg;http://dropshipping.bigbuy.eu/imgs/H4530259_77189.jpg;http://dropshipping.bigbuy.eu/imgs/H4530259_77188.jpg;http://dropshipping.bigbuy.eu/imgs/H4530259_77187.jpg;;
H4530260;2571,2572,2574;"Sonajero Mordedor con Sonido para Bebés";;;;;"A partir de cierta edad los bebés empiezan a imitar los roles de los adultos, así que es fundamental que los peques tengan en casa juguetes que estimulen sus 5 sentidos. Este es el caso del <b>sonajero mordedor con sonido para bebés</b>, un llavero con 2 llaves (casa y coche) y 2 botones con sonido que se relacionan auditivamente con las llaves. Un juguete ideal para despertar la curiosidad de los bebés. Medidas aprox.: 6,5 x 14,5 x 2 cm. Funciona con pilas (2 x AG13, incluidas). Edad recomendada: +12 meses.<br>";2258;;13.35;5.36;2.44;21;0;7569000755134;5;20;10.5;0.132;17;"2015-09-02 09:35:05";"2017-03-24 15:11:22";http://dropshipping.bigbuy.eu/imgs/H4530260_80078.jpg;http://dropshipping.bigbuy.eu/imgs/H4530260_77429.jpg;http://dropshipping.bigbuy.eu/imgs/H4530260_77428.jpg;http://dropshipping.bigbuy.eu/imgs/H4530260_77427.jpg;http://dropshipping.bigbuy.eu/imgs/H4530260_77426.jpg;http://dropshipping.bigbuy.eu/imgs/H4530260_77424.jpg;;
H4530261;2571,2572,2574;"Reloj con Luz y Sonidos para Niños";;;;;" Si tienes niños en la familia o quieres hacer un <b>regalo didáctico</b> y original, no lo dudes y compra el <b>reloj con luz y sonidos para niños</b>. Este juguete les facilitará el aprendizaje de los números en inglés, al mismo tiempo que asociará la imagen del número con su nombre correspondiente. Un juguete muy divertido que les iniciará en un nuevo idioma de una manera lúdica. Medidas aprox.: 11 x 10 x 5,5 cm. Funciona con pilas (2 x AAA, no incluidas). Edad recomendada: +12 meses.";2258;;22.5;9.75;4.49;21;0;7569000755141;13;16.7;7;0.216;110;"2015-09-02 09:34:59";"2017-03-24 15:11:17";http://dropshipping.bigbuy.eu/imgs/H4530261_80225.jpg;http://dropshipping.bigbuy.eu/imgs/H4530261_77532.jpg;http://dropshipping.bigbuy.eu/imgs/H4530261_77531.jpg;http://dropshipping.bigbuy.eu/imgs/H4530261_77530.jpg;;;;
F1600034;2571,2593,2599;"Vigilabebés Digital TopCom KS4236";;;;;"<b> </b>A partir de ahora, podrás descansar plácidamente con la tranquilidad de saber que tu bebé está bien mientras duerme gracias al <b>vigilabebés  digital TopCom KS4236</b>. Con este <b>intercomunicador para bebés</b> sabrás si tu bebé llora, está intranquilo, etc., y podrás comunicarte con él sin necesidad de levantarte de la cama, ¡incluso podrás ponerle una nana!<br><br>Este <b>intercomunicador digital</b> incluye: 1 unidad del bebé con pinza para colgar de la pared o del cinturón (funciona con pilas: 3 x AA, no incluidas), 1 unidad de los padres con pinza para colgar de la pared o del cinturón (funciona con pilas: 2 x 2,4 V, 500 mAh, NiMH, incluidas), 2 adaptadores de corriente alterna (100-240 V, 50-60Hz) y 1 soporte cargador para la unidad del bebé.<br><br>Características:<ul><li>Tecnología exclusiva NEMo: en modo de espera no emite ninguna radiación</li><li>Alcance hasta aprox. 300 m</li><li>Comunicación bidireccional para tranquilizar al bebé</li><li>Temporizador con alarma</li><li>VOX (transmisión activada por voz)</li><li>Indicador LED de nivel de sonido de la unidad del bebé</li><li>Nivel de altavoz</li><li>Aviso sonoro de fuera de cobertura</li><li>Medidas de la unidad de los padres aprox.: 14 x 11 x 6,5 cm</li><li>Medidas de la unidad del bebé aprox.: 11,5 x 7,5 x 6,5 cm</li><li>Medidas del cargador de la unidad del bebé aprox.: 12 x 4 x 6 cm</li></ul>";1245;;155;68.84;52.28;21;0;7569000751778;8;15;22;0.607;1;"2015-07-20 05:52:42";"2017-02-14 17:13:27";http://dropshipping.bigbuy.eu/imgs/F1600034_77685.jpg;http://dropshipping.bigbuy.eu/imgs/F1600034_77684.jpg;http://dropshipping.bigbuy.eu/imgs/F1600034_77683.jpg;http://dropshipping.bigbuy.eu/imgs/F1600034_77682.jpg;;;;
F1600035;2571,2593,2599;"Vigilabebés TopCom KS4221";;;;;"¡No dejes que el descanso de tu bebé se convierta en vigilia para ti! Con el <b>vigilabebés TopCom KS4221</b> podrás descansar mientras tu bebé duerme sin que tengas que estar levantándote cada dos por tres para comprobar que está bien. Este moderno vigilabebés te avisará cuando se despierte o esté intranquilo.<br><br>Incluye: 1 unidad del bebé con pinza para colgar de la pared o de la cuna (funciona con pilas: 3 x AA, no incluidas), 1 unidad de los padres con pinza para colgar de la pared o del cinturón (funciona con pilas: 2 pilas x 2,4 V, 500 mAh, NiMH, incluidas), 2 adaptadores de corriente alterna (100-240 V, 50-60 Hz) y 1 soporte cargador para la unidad del bebé.<br><br>Características:<br><ul><li>Tecnología exclusiva NEMo: en modo de espera no emite ninguna radiación</li><li>Alcance hasta aprox. 300 m</li><li>Luz nocturna de la unidad emisora regulable manualmente</li><li>VOX (transmisión activada por voz)</li><li>Indicador LED de nivel de sonido de la unidad del bebé</li><li>Nivel de altavoz</li><li>Aviso sonoro de fuera de cobertura y de batería baja<br></li><li>Medidas de la unidad de los padres aprox.: 6,5 x 11,5 x 3,5 cm</li><li>Medidas de la unidad del bebé aprox.: 13 x 12 x 5 cm</li><li>Medidas del cargador de la unidad del bebé aprox.: 10 x 5,5 x 7,5 cm</li></ul>";1245;;110;50.94;38.6;21;0;7569000759743;7.8;18.3;29.3;0.625;0;"2015-07-20 05:54:08";"2017-03-22 12:52:12";http://dropshipping.bigbuy.eu/imgs/F1600035_77678.jpg;http://dropshipping.bigbuy.eu/imgs/F1600035_77680.jpg;http://dropshipping.bigbuy.eu/imgs/F1600035_77679.jpg;;;;;
I3505252;2571,2572,2585;"Walkie Talkies para Niños TopCom RC6430";;;;;"Prepara tus viajes a la montaña en familia con todo lo necesario, pero ¡no te olvides los <b>walkie talkies para niños TopCom RC6430</b>! Os lo pasaréis en grande haciendo expediciones, resolviendo misterios y corriendo mil aventuras. Las luces LED serán las encargadas de indicaros si estáis o no en el mismo canal. Medidas de cada walkie aprox.: 5 x 15 x 2,5 cm. Incluye pinza para colgar.<br><br>Características:<br><ul><li>Se incluyen 2 walkie talkies</li><li>Funcionan con pilas (3 x AAA cada walkie, no incluidas) </li><li>PMR: 446 MHz</li><li>Alcance de hasta aprox. 3 km</li><li>6 canales</li><li>1 tono de llamada</li><li>Pitido Roger</li><li>Juguete aprobado por la norma UNE-EN 71</li><li>Edad recomendada: +3 años<br></li></ul>";1245;;59.9;24.47;18.15;21;0;7569000764891;18;23;8;0.221;8;"2015-07-20 06:17:04";"2017-03-04 13:48:34";http://dropshipping.bigbuy.eu/imgs/I3505252_78184.jpg;http://dropshipping.bigbuy.eu/imgs/I3505252_78183.jpg;;;;;;
H3525269;2571,2572,2660;"Linterna LED Infantil con Dinamo";;;;;"<p>No hay nada más bonito que dejar volar la imaginación de los pequeños de la casa enseñándoles juegos divertidos. Con la <strong>linterna LED infantil con dinamo </strong>se sentirán pequeños exploradores, ya que solo tendrás que guardar un objeto que deberán buscar en una habitación a oscuras. Puedes dejarles notas o pistas hasta que lo encuentren. ¡Ya verás qué momentos más divertidos pasas con ellos!<br /><br />Esta <strong>linterna para niños</strong> funciona mediante una <strong>dinamo </strong>que se encuentra en el lateral del animalito (hay que desbloquear el botón inferior) y, así, siempre tendrán luz para que las aventuras no se acaben nunca. Disponible en varios diseños que se enviarán de manera aleatoria según disponibilidad de stock. Medidas aprox.: 6 x 11,5 x 2,5 cm. Dispone de cinta para colgar. Expositor punto de venta gratuito por la compra de 12 unidades.</p>";2258;;9.5;3.95;1.68;21;0;7569000754847;11.5;5;3.5;0.079;33;"2015-06-23 16:11:51";"2017-03-28 20:21:54";http://dropshipping.bigbuy.eu/imgs/H3525269_76745.jpg;http://dropshipping.bigbuy.eu/imgs/H3525269_79135.jpg;http://dropshipping.bigbuy.eu/imgs/H3525269_76749.jpg;http://dropshipping.bigbuy.eu/imgs/H3525269_76748.jpg;http://dropshipping.bigbuy.eu/imgs/H3525269_76747.jpg;http://dropshipping.bigbuy.eu/imgs/H3525269_76746.jpg;http://dropshipping.bigbuy.eu/imgs/H3525269_76744.jpg;http://dropshipping.bigbuy.eu/imgs/H3525269_76743.jpg
H2500206;2571,2572,2660;"Tiara para Niñas Princesa";;;;;"No te pierdas la <b>tiara para niñas Princesa</b> ¡y dibuja una sonrisa en la cara de las peques de la casa! Podrán disfrazarse mientras sueñan que son princesas de un cuento de hadas. Esta <b>corona infantil</b> es un complemento perfecto para fiestas y celebraciones. Ideal para regalar. Medidas aprox.: 14 x 8,5 x 11 cm.";1163;;4.95;1.97;0.86;21;0;7569000754205;13.5;10;11;0.027;48;"2015-10-19 18:11:18";"2017-03-22 16:16:49";http://dropshipping.bigbuy.eu/imgs/H2500206_80734.jpg;http://dropshipping.bigbuy.eu/imgs/H2500206_82633.jpg;http://dropshipping.bigbuy.eu/imgs/H2500206_80736.jpg;http://dropshipping.bigbuy.eu/imgs/H2500206_80735.jpg;;;;
H4530265;2571,2572,2660;"Pelota Rebotadora Nero";;;;;"¡Si te gusta practicar deporte, la <b>pelota rebotadora Nero</b> te será de gran ayuda para calentar y entrenar! Gracias a su especial diseño y composición, acumula la energía en el momento del impacto, aumentando la fuerza e intensidad del rebote. Ideal para que adultos y niños pasen un buen rato jugando. Fabricada en plástico de calidad. Colores surtidos enviados aleatoriamente según stock. Expositor punto de venta gratis por la compra de 12 unidades. Diámetro aprox.: 8,5 cm.";2258;;18.3;6.65;2.9;21;0;7569000755158;8.5;8.5;8.5;0.105;36;"2015-07-22 05:59:16";"2017-03-24 15:11:45";http://dropshipping.bigbuy.eu/imgs/H4530265_78386.jpg;http://dropshipping.bigbuy.eu/imgs/H4530265_79134.jpg;http://dropshipping.bigbuy.eu/imgs/H4530265_78387.jpg;http://dropshipping.bigbuy.eu/imgs/H4530265_78385.jpg;;;;
H4530266;2571,2572,2585;"Disco Acuático Surf";;;;;"<div>En la época estival, nada mejor que pasar un buen rato disfrutando de <b>juegos de piscina </b>o de playa, por eso te presentamos el <b>disco acuático Surf </b>con el que podrás divertirte a tope. Ha sido diseñado en un material flexible especial que hace que flote y rebote en el agua, por lo que es ideal para <b>jugar en la playa</b> o la piscina. Colores surtidos enviados aleatoriamente según stock disponible. Dimensiones aprox. (diámetro x altura): 7 x 2 cm. No rebota en el suelo ni en ninguna otra superficie.</div>";2258;;7.75;2.92;1.21;21;0;7569000755165;13;16.5;2;0.04;135;"2015-07-22 05:59:16";"2017-03-27 13:20:32";http://dropshipping.bigbuy.eu/imgs/H4530266_78388.jpg;http://dropshipping.bigbuy.eu/imgs/H4530266_78390.jpg;http://dropshipping.bigbuy.eu/imgs/H4530266_78389.jpg;;;;;
H4530267;2571,2572,2660;"Espada y Escudo para Niños";;;;;"<p>¡Convierte a los más pequeños de la casa en los más valientes caballeros con la <b>espada y escudo para niños</b>! Un <b>juguete</b> muy divertido que fascinará a los peques. Fabricado con goma EVA para no causar ningún daño. Medidas del escudo aprox.: 28 x 35 x 0,5 cm. Medidas de la espada aprox.: 14 x 44 x 3 cm. Diseños surtidos que se enviarán de forma aleatoria según stock. Edad recomendada: +3 años.</p>";2258;;14.9;6.55;3.12;21;0;7569000748082;4;45;28.5;0.109;27;"2015-10-20 12:09:06";"2017-03-28 15:00:56";http://dropshipping.bigbuy.eu/imgs/H4530267_80793.jpg;http://dropshipping.bigbuy.eu/imgs/H4530267_80795.jpg;http://dropshipping.bigbuy.eu/imgs/H4530267_80794.jpg;http://dropshipping.bigbuy.eu/imgs/H4530267_80792.jpg;;;;
H4530268;2571,2572,2660;"Huevo Saltarín";;;;;"<p>Gasta bromas sin parar con el divertido <strong>huevo</strong> <strong>Saltarín</strong>, una <strong>pelota saltarina</strong> que dejará sin respiración a más de uno cuando se la lances justo en los pies. ¡Ya verás qué cara ponen todos y cómo se divertirán los más pequeños de la casa! Medidas aprox.: 4 x 5,5 x 4 cm. Expositor punto de venta gratis por la compra de 24 unidades.</p>";2258;;2.5;1.1;0.52;21;0;7569000757855;4;5.5;4;0.064;234;"2016-03-23 12:32:12";"2017-03-25 11:31:36";http://dropshipping.bigbuy.eu/imgs/H4530268_80783.jpg;http://dropshipping.bigbuy.eu/imgs/H4530268_80785.jpg;http://dropshipping.bigbuy.eu/imgs/H4530268_80784.jpg;;;;;
H4530269;2571,2572,2581;"Rana de Peluche Grabador y Reproductor de Voz";;;;;"<p>Deja de buscar el <strong>juguete </strong>ideal para los pequeños de la casa ¡y quédate con la <strong>rana de peluche grabador y reproductor de voz</strong>! La familia entera pasará unos momentos muy divertidos, ya que esta ranita de peluche graba y reproduce frases, palabras, ruidos, risas, etc., y las repite junto a un divertido movimiento. Edad recomendada: +3 años. Funciona con pilas (3 x AAA, incluidas). Medidas aprox.: 8 x 16 x 8 cm.</p>";2258;;39.9;17.79;8.78;21;0;7569000755172;10;21.5;10;0.201;10;"2016-12-14 20:40:42";"2017-03-25 16:42:40";http://dropshipping.bigbuy.eu/imgs/H4530269_80798.jpg;http://dropshipping.bigbuy.eu/imgs/H4530269_80800.jpg;http://dropshipping.bigbuy.eu/imgs/H4530269_80799.jpg;http://dropshipping.bigbuy.eu/imgs/H4530269_80797.jpg;http://dropshipping.bigbuy.eu/imgs/H4530269_80796.jpg;;;
H4530271;2571,2593,2599;"Proyector LED con Sonido Perrito Glow Pillow";;;;;"¡Llega la mascota preferida de los más pequeños, el encantador <b>proyector LED con sonido Perrito Glow Pillow</b>! Este gracioso y suave peluche con caparazón de plástico fascina a los niños convirtiendo sus habitaciones en mágicos cielos estrellados. Permite seleccionar varias melodías y proyecciones led multicolores. Medidas aprox.: 33 x 12 x 21 cm. Apagado automático transcurrida 1 hora. Funciona con pilas (3 x AAA, no incluidas) o con el cable USB incluido.<div><div><div><br></div><div><b><a href=""http://www.glow-pillow.com"">www.glow-pillow.com</a></b></div></div></div>";1504;;32.5;13.98;7.37;21;;4899888109167;37;20.5;11.5;0.651;1028;"2016-01-28 16:52:24";"2017-03-27 10:00:13";http://dropshipping.bigbuy.eu/imgs/H4530271_89012.jpg;http://dropshipping.bigbuy.eu/imgs/H4530271_88808.jpg;http://dropshipping.bigbuy.eu/imgs/H4530271_88807.jpg;http://dropshipping.bigbuy.eu/imgs/H4530271_88806.jpg;http://dropshipping.bigbuy.eu/imgs/H4530271_88805.jpg;http://dropshipping.bigbuy.eu/imgs/H4530271_88804.jpg;http://dropshipping.bigbuy.eu/imgs/H4530271_88803.jpg;http://dropshipping.bigbuy.eu/imgs/H4530271_88802.jpg
H4520149;2571,2572,2589;"Patinete-Triciclo Boost Scooter Junior 2 en 1 (3 ruedas)";;;;;"<div><p>¡Sorprende a los peques de la casa con el <b>patinete-triciclo Boost Scooter Junior 2 en 1 (3 ruedas)</b>, el regalo de moda para niños! Su práctico diseño permite convertirlo fácilmente en patinete o triciclo según la edad y las necesidades de cada etapa. Fabricado en aluminio y plástico. Manillar con altura ajustable (2 posiciones), 2 ruedas traseras (diámetro aprox.: 13 cm) y una delantera (diámetro aprox.: 15 cm). Peso máximo soportado: 20 kg. Medidas aprox.: 65 x 57/76 x 21 cm. Longitud aprox. del manillar: 32 cm. Edad recomendada: +3 años.</p><div><div><div><b><a href=""http://www.boost-board.com"">www.boost-board.com</a></b></div><div></div></div></div></div>";1501;;152.4;62.15;31.68;21;;4899888109198;56;24;25.5;3.004;459;"2015-12-29 17:31:04";"2017-03-27 22:17:34";http://dropshipping.bigbuy.eu/imgs/H4520149_88027.jpg;http://dropshipping.bigbuy.eu/imgs/H4520149_88033.jpg;http://dropshipping.bigbuy.eu/imgs/H4520149_88032.jpg;http://dropshipping.bigbuy.eu/imgs/H4520149_88031.jpg;http://dropshipping.bigbuy.eu/imgs/H4520149_88030.jpg;http://dropshipping.bigbuy.eu/imgs/H4520149_88029.jpg;http://dropshipping.bigbuy.eu/imgs/H4520149_88028.jpg;http://dropshipping.bigbuy.eu/imgs/H4520149_88026.jpg
